customer_id,first_name,last_name,email,country_code,state_province,kyc_status,risk_tier,credit_score,annual_income,account_balance,account_created_at,account_tier,has_crypto_wallet,is_pep
C62325,Emily,Wilson,emily.wilson708@outlook.com,US,PA,Verified,Medium,480,290997,9746.95,2022-04-16,Standard,0,0
C41492,Jessica,Young,jessica.young682@fintechmail.io,DE,N/A,Verified,Medium,448,251030,73262.31,2020-12-31,Standard,0,0
C80138,Liam,Brown,liam.brown591@icloud.com,AU,N/A,Verified,Low,850,266637,23903.48,2024-01-29,Platinum,0,0
C47681,Christopher,Torres,christopher.torres156@fintechmail.io,DE,N/A,Under Review,Low,716,286009,39757.29,2024-03-20,Platinum,0,0
C52499,Matthew,Muller,matthew.muller762@outlook.com,US,NC,Verified,Medium,518,97638,24849.86,2024-07-23,Standard,0,0
C92847,Lisa,Muller,lisa.muller39@icloud.com,CA,N/A,Pending,High,504,204669,49999.86,2024-05-03,Platinum,0,0
C95908,Donna,Smith,donna.smith27@fintechmail.io,US,IL,Under Review,Low,449,314847,57416.92,2020-09-27,Standard,0,0
C71877,Barbara,Allen,barbara.allen786@proton.me,DE,N/A,Verified,Medium,692,122035,3131.05,2020-05-17,Gold,0,0
C10141,Thomas,Garcia,thomas.garcia71@outlook.com,GB,N/A,Pending,Critical,357,50969,44666.89,2021-05-01,Standard,0,0
C98806,Jennifer,Johnson,jennifer.johnson607@icloud.com,AU,N/A,Verified,Medium,744,94286,38785.74,2020-02-07,Gold,0,0
C66559,Karen,King,karen.king268@outlook.com,IN,N/A,Verified,Low,844,208697,8414.34,2021-10-09,VIP,0,0
C36807,Aarav,Torres,aarav.torres940@proton.me,AU,N/A,Rejected,High,730,201909,17242.27,2022-02-20,Silver,0,0
C15759,David,Jones,david.jones355@proton.me,GB,N/A,Verified,High,385,33674,33737.09,2020-11-26,Silver,0,0
C94855,Aarav,Silva,aarav.silva727@fintechmail.io,IN,N/A,Verified,Critical,585,316804,8071.61,2023-01-08,Silver,0,0
C77962,Nancy,Young,nancy.young829@gmail.com,GB,N/A,Under Review,Medium,793,318870,63673.87,2021-08-04,Standard,0,0
C20707,Steven,Moore,steven.moore663@icloud.com,SG,N/A,Rejected,High,409,302820,62432.89,2023-12-17,Platinum,1,0
C96829,Margaret,Lopez,margaret.lopez561@proton.me,DE,N/A,Verified,Critical,690,113591,24987.05,2022-01-20,Platinum,1,0
C39479,William,Rossi,william.rossi418@outlook.com,AU,N/A,Under Review,Medium,410,198122,61221.87,2024-04-24,Gold,1,0
C14985,Michelle,Brown,michelle.brown685@icloud.com,FR,N/A,Pending,High,401,105583,42750.21,2024-05-23,Standard,1,0
C82014,Anthony,Nguyen,anthony.nguyen783@fintechmail.io,AU,N/A,Pending,Medium,426,100382,2177.15,2020-03-19,Standard,0,0
C96417,Andrew,Tanaka,andrew.tanaka527@yahoo.com,US,AZ,Verified,Critical,588,245930,41524.32,2021-01-30,Gold,0,0
C47363,Matthew,Rodriguez,matthew.rodriguez940@outlook.com,US,TX,Verified,Critical,440,314061,2315.01,2022-06-13,Gold,0,0
C87620,Elizabeth,Jackson,elizabeth.jackson715@gmail.com,DE,N/A,Under Review,Critical,442,124876,72559.84,2024-06-26,VIP,0,0
C79845,Sarah,Gonzalez,sarah.gonzalez172@fintechmail.io,US,PA,Verified,High,480,269651,68035.84,2021-01-13,VIP,1,0
C39746,Donna,Johnson,donna.johnson802@fintechmail.io,FR,N/A,Verified,Low,817,154968,18425.35,2020-04-02,Gold,0,0
C93563,Margaret,Jackson,margaret.jackson515@outlook.com,US,GA,Verified,Medium,538,56251,57329.13,2023-08-10,Platinum,1,0
C35595,Christopher,Allen,christopher.allen357@fintechmail.io,CA,N/A,Pending,High,841,316520,6863.55,2019-11-04,VIP,1,0
C17218,Paul,Rodriguez,paul.rodriguez805@icloud.com,CA,N/A,Rejected,Low,778,271385,29949.47,2022-07-20,Platinum,1,0
C33736,Carlos,Harris,carlos.harris292@outlook.com,IN,N/A,Verified,High,479,284107,9267.87,2024-06-09,Platinum,0,0
C29041,Christopher,Jones,christopher.jones293@proton.me,US,NC,Verified,High,604,88519,34904.14,2024-07-08,Platinum,0,0
C47006,Susan,Brown,susan.brown897@icloud.com,GB,N/A,Verified,Critical,439,218305,66535.88,2021-04-23,Platinum,0,0
C18881,Jessica,King,jessica.king991@icloud.com,US,WA,Pending,Low,429,306135,68649.0,2022-11-04,Standard,0,0
C58157,Richard,Wright,richard.wright574@yahoo.com,US,NC,Rejected,Low,514,75763,6955.13,2022-10-18,VIP,0,0
C84673,Karen,Flores,karen.flores761@outlook.com,SG,N/A,Rejected,Low,768,225127,14375.77,2021-07-29,VIP,1,0
C19888,Emily,Lopez,emily.lopez126@proton.me,GB,N/A,Rejected,Low,662,79844,73554.65,2021-06-10,VIP,1,0
C86903,Nancy,Walker,nancy.walker182@icloud.com,US,NJ,Verified,Medium,840,126578,72220.38,2023-03-18,Standard,0,0
C55031,Barbara,King,barbara.king890@outlook.com,US,NC,Verified,Low,842,179043,16393.22,2021-01-22,Silver,0,0
C19388,Nancy,Patel,nancy.patel526@fintechmail.io,US,OH,Rejected,Medium,725,175128,42605.89,2024-11-30,Standard,0,0
C96271,Anthony,Davis,anthony.davis45@fintechmail.io,US,MA,Verified,Critical,420,45243,21219.12,2022-01-08,Gold,1,0
C73986,Amara,Anderson,amara.anderson402@outlook.com,SG,N/A,Verified,High,823,96253,5989.51,2020-05-03,Silver,0,0
C94316,David,Lopez,david.lopez509@outlook.com,SG,N/A,Verified,Low,615,124205,19375.08,2023-12-20,Standard,1,0
C64450,Jennifer,White,jennifer.white677@gmail.com,SG,N/A,Verified,Medium,495,302118,56572.8,2023-03-14,Standard,0,0
C33424,Wei,Silva,wei.silva893@gmail.com,US,NJ,Pending,Medium,488,125804,8856.39,2020-01-12,VIP,1,0
C23188,Kimberly,Walker,kimberly.walker37@fintechmail.io,US,AZ,Under Review,Critical,469,297189,52907.97,2022-12-16,Platinum,1,0
C65124,Christopher,Harris,christopher.harris893@icloud.com,US,NC,Verified,Medium,515,251251,29791.3,2024-08-19,Gold,0,0
C74866,Elizabeth,Brown,elizabeth.brown31@icloud.com,US,FL,Under Review,Critical,672,307985,53911.54,2022-10-07,VIP,0,0
C51864,Jennifer,Martinez,jennifer.martinez531@proton.me,FR,N/A,Verified,Critical,634,233011,66240.36,2020-08-21,Platinum,0,0
C32791,Andrew,Wright,andrew.wright895@outlook.com,FR,N/A,Under Review,Medium,,260145,54439.11,2022-01-28,Silver,0,0
C45691,Patricia,Gonzalez,patricia.gonzalez126@gmail.com,US,NY,Verified,High,666,106228,58735.41,2024-07-18,Gold,0,0
C59770,Patricia,Thompson,patricia.thompson177@gmail.com,FR,N/A,Verified,Low,718,158181,19243.81,2022-01-07,Silver,1,0
C60259,Carlos,Nguyen,carlos.nguyen16@fintechmail.io,US,CA,Verified,Low,637,116783,24454.29,2023-01-17,Platinum,0,0
C23385,Susan,Rodriguez,susan.rodriguez599@fintechmail.io,US,WA,Verified,Medium,830,219422,69848.88,2024-06-29,VIP,1,0
C64884,Donald,Martin,donald.martin922@gmail.com,SG,N/A,Rejected,Low,809,204013,35219.17,2023-04-07,Silver,1,0
C57609,Paul,Wright,paul.wright12@fintechmail.io,DE,N/A,Verified,High,632,214186,48796.72,2024-01-09,Platinum,1,0
C57797,Sofia,Tanaka,sofia.tanaka255@gmail.com,FR,N/A,Under Review,Medium,516,262000,11045.42,2021-02-24,VIP,0,0
C96782,Aarav,Walker,aarav.walker708@gmail.com,DE,N/A,Under Review,Medium,660,31033,12389.75,2024-02-26,Gold,0,0
C33659,Susan,Rossi,susan.rossi25@proton.me,US,MA,Pending,Medium,787,144904,40453.63,2021-07-15,Standard,1,0
C33087,Mateo,Flores,mateo.flores361@fintechmail.io,AU,N/A,Rejected,Medium,622,307034,55594.96,2023-07-19,Silver,1,0
C58370,Mary,Kim,mary.kim345@icloud.com,AU,N/A,Verified,Low,813,250385,36734.39,2021-08-22,Silver,0,0
C27085,Andrew,King,andrew.king764@outlook.com,AU,N/A,Pending,Critical,350,197398,65122.63,2023-01-28,Silver,0,0
C88947,Donald,Muller,donald.muller597@gmail.com,FR,N/A,Under Review,High,683,202132,6900.57,2021-07-05,Platinum,0,0
C30004,Michelle,Wilson,michelle.wilson805@gmail.com,FR,N/A,Pending,Low,646,224724,20735.98,2019-12-04,Standard,0,0
C78876,Thomas,Allen,thomas.allen451@gmail.com,FR,N/A,Verified,Low,707,43778,20448.41,2024-10-07,Gold,0,0
C24214,Sarah,Perez,sarah.perez613@fintechmail.io,US,AZ,Verified,High,546,267512,54165.14,2020-08-29,Platinum,1,0
C18747,Ashley,Perez,ashley.perez901@fintechmail.io,FR,N/A,Rejected,High,541,173886,68007.99,2024-09-04,VIP,0,0
C51268,Emma,Anderson,emma.anderson649@outlook.com,US,WA,Verified,Low,824,119578,45594.25,2020-04-24,VIP,1,0
C88367,John,Lee,john.lee834@gmail.com,CA,N/A,Verified,Medium,381,277237,39618.51,2021-01-11,Silver,0,0
C17758,Sarah,Thompson,sarah.thompson196@yahoo.com,US,VA,Verified,Critical,441,115643,11914.65,2021-08-02,Standard,0,0
C66892,David,Taylor,david.taylor628@fintechmail.io,AU,N/A,Pending,Medium,468,81621,69299.13,2023-10-20,Silver,0,0
C65740,Matthew,Ramirez,matthew.ramirez801@gmail.com,GB,N/A,Pending,Medium,458,294480,63278.71,2020-12-09,VIP,0,0
C72016,Jessica,Allen,jessica.allen840@icloud.com,CA,N/A,Verified,Low,755,48167,763.9,2023-01-10,Silver,0,0
C46127,Susan,Rodriguez,susan.rodriguez207@outlook.com,DE,N/A,Under Review,Low,798,66440,56221.56,2022-06-09,Platinum,0,0
C77681,Emily,Patel,emily.patel572@fintechmail.io,GB,N/A,Under Review,Low,477,37653,38437.55,2021-07-01,VIP,1,0
C49623,Christopher,Lee,christopher.lee77@outlook.com,SG,N/A,Verified,Low,489,175730,4827.94,2020-04-24,Standard,0,0
C14646,Christopher,Kim,christopher.kim675@outlook.com,CA,N/A,Pending,Low,480,217885,3296.49,2022-09-10,Standard,0,0
C54831,Sandra,Walker,sandra.walker286@outlook.com,US,OH,Verified,Medium,569,305115,69955.05,2023-11-21,Gold,1,0
C48714,Amara,Chen,amara.chen662@proton.me,US,NY,Verified,Critical,703,34884,48042.88,2022-08-12,Standard,0,0
C50140,Nancy,Tanaka,nancy.tanaka230@icloud.com,IN,N/A,Pending,Critical,446,172377,31832.01,2023-08-09,Silver,1,0
C36465,Karen,Jones,karen.jones56@yahoo.com,CA,N/A,Verified,Critical,681,163609,38839.27,2023-05-26,VIP,0,0
C19845,Joseph,Thompson,joseph.thompson923@yahoo.com,DE,N/A,Pending,Low,529,41639,37284.56,2023-02-25,VIP,0,0
C48216,Barbara,Scott,barbara.scott995@fintechmail.io,CA,N/A,Verified,Low,677,36736,69891.04,2020-02-03,Platinum,0,0
C32192,John,Rodriguez,john.rodriguez344@yahoo.com,AU,N/A,Rejected,Low,498,135452,37855.13,2022-12-27,Standard,0,0
C18451,Karen,Brown,karen.brown266@gmail.com,FR,N/A,Pending,High,595,49304,62819.28,2023-11-26,Silver,0,0
C37558,Anthony,Wright,anthony.wright613@yahoo.com,US,GA,Under Review,Medium,803,59199,57006.75,2019-07-21,Gold,1,0
C63144,Sofia,Ramirez,sofia.ramirez948@yahoo.com,SG,N/A,Verified,Low,556,267144,48091.07,2021-12-09,Platinum,0,0
C95444,David,Robinson,david.robinson643@yahoo.com,SG,N/A,Pending,Low,494,45765,34198.26,2024-03-09,Gold,0,0
C32461,Mateo,Gonzalez,mateo.gonzalez373@proton.me,CA,N/A,Verified,Medium,501,211395,51413.67,2024-04-07,Standard,0,0
C78255,Emma,Johnson,emma.johnson454@outlook.com,IN,N/A,Verified,High,761,121461,8830.6,2022-08-10,Standard,0,0
C62278,Donna,Allen,donna.allen892@fintechmail.io,US,FL,Under Review,High,676,44224,58954.58,2022-07-23,Gold,1,0
C88987,Joseph,Martin,joseph.martin117@outlook.com,SG,N/A,Verified,Low,850,315479,23914.91,2023-04-22,Standard,1,0
C20290,Emily,White,emily.white37@outlook.com,US,MI,Under Review,Medium,468,209595,70564.25,2024-11-04,VIP,1,0
C26100,Steven,Martinez,steven.martinez944@icloud.com,US,NC,Pending,Low,468,63104,7496.38,2023-06-03,VIP,0,0
C99056,Mark,Wilson,mark.wilson873@proton.me,SG,N/A,Under Review,High,697,293364,55614.59,2024-10-04,Platinum,0,0
C19397,Daniel,Robinson,daniel.robinson512@proton.me,IN,N/A,Verified,Medium,522,46436,74861.92,2021-12-04,Standard,0,0
C85873,Daniel,Perez,daniel.perez368@fintechmail.io,FR,N/A,Pending,High,749,312555,21939.06,2021-09-01,Platinum,0,0
C85755,Sofia,Wright,sofia.wright694@yahoo.com,CA,N/A,Rejected,Critical,567,153438,39811.46,2019-10-19,Gold,0,0
C88147,Jennifer,Sharma,jennifer.sharma880@proton.me,FR,N/A,Verified,Low,753,155915,38389.19,2020-04-27,Gold,0,0
C70923,Aarav,Taylor,aarav.taylor682@proton.me,US,AZ,Rejected,High,502,77674,72266.56,2023-04-15,Silver,0,0
C80424,Daniel,Torres,daniel.torres21@fintechmail.io,US,OH,Verified,Critical,653,224404,66607.85,2022-07-09,Platinum,0,0
C53789,Anthony,Flores,anthony.flores280@fintechmail.io,FR,N/A,Verified,Low,722,278109,23301.33,2021-05-08,Silver,0,0
C54028,Joseph,Patel,joseph.patel876@fintechmail.io,FR,N/A,Verified,Medium,695,177531,23691.9,2023-11-24,Platinum,1,0
C11139,Liam,Chen,liam.chen733@fintechmail.io,SG,N/A,Under Review,Low,772,115680,64470.17,2019-11-02,Standard,1,0
C12862,Andrew,Perez,andrew.perez928@outlook.com,SG,N/A,Pending,Medium,775,220336,25178.91,2022-04-26,Platinum,0,0
C48210,Joshua,Patel,joshua.patel231@fintechmail.io,AU,N/A,Pending,Medium,823,257246,48616.36,2024-01-16,VIP,1,1
C73967,Anthony,Rodriguez,anthony.rodriguez162@proton.me,GB,N/A,Under Review,Medium,612,196383,59618.92,2020-07-11,Silver,0,0
C79542,Charles,Chen,charles.chen388@outlook.com,IN,N/A,Verified,Medium,510,89358,34727.13,2024-03-02,Standard,0,0
C68833,Anthony,Ramirez,anthony.ramirez611@gmail.com,US,GA,Under Review,Low,516,232950,23929.18,2023-02-12,VIP,1,0
C90976,Emma,Silva,emma.silva966@outlook.com,CA,N/A,Rejected,Medium,457,215239,35366.31,2020-06-12,Silver,0,0
C84617,Priya,Muller,priya.muller443@icloud.com,US,TX,Verified,Medium,555,66142,28768.05,2020-10-30,VIP,0,0
C86145,Matthew,Davis,matthew.davis37@fintechmail.io,US,CA,Under Review,Low,426,246602,73535.95,2022-03-02,Platinum,0,0
C43763,Susan,Chen,susan.chen394@outlook.com,US,VA,Under Review,Medium,698,36826,47351.03,2020-12-30,VIP,0,0
C85042,Aarav,Kim,aarav.kim990@proton.me,US,PA,Under Review,Critical,749,275307,21330.53,2024-08-06,Silver,0,0
C96990,Anthony,Walker,anthony.walker899@yahoo.com,US,WA,Rejected,Critical,826,154326,2067.41,2024-07-08,Gold,0,0
C71723,Charles,Smith,charles.smith449@proton.me,DE,N/A,Under Review,Medium,778,25120,26546.54,2021-03-14,Standard,1,0
C74301,Lisa,Anderson,lisa.anderson629@yahoo.com,DE,N/A,Rejected,Low,524,142669,39538.84,2020-08-08,Silver,0,0
C38146,Priya,Muller,priya.muller980@proton.me,DE,N/A,Under Review,Low,755,230490,46738.22,2020-08-29,VIP,1,0
C43760,Aarav,Walker,aarav.walker869@fintechmail.io,IN,N/A,Under Review,Medium,663,205794,33822.51,2023-03-28,Standard,0,0
C24786,Amara,Silva,amara.silva764@fintechmail.io,SG,N/A,Verified,Low,838,103944,46979.88,2024-02-21,Platinum,0,0
C32188,Mark,Brown,mark.brown843@fintechmail.io,DE,N/A,Verified,Low,567,72102,54725.41,2023-05-12,Platinum,1,0
C60646,Betty,Lopez,betty.lopez868@proton.me,DE,N/A,Rejected,Critical,417,151712,40397.55,2022-06-23,Standard,0,0
C14670,Jessica,Ramirez,jessica.ramirez83@gmail.com,US,CA,Verified,Medium,801,230272,49235.99,2021-09-21,Gold,0,0
C64919,Kimberly,Jones,kimberly.jones339@fintechmail.io,DE,N/A,Rejected,Critical,648,116805,5666.8,2020-09-14,Standard,0,0
C24047,Jennifer,Patel,jennifer.patel970@fintechmail.io,SG,N/A,Rejected,Low,489,128706,798.32,2021-01-28,Standard,1,0
C10250,Betty,Sharma,betty.sharma690@yahoo.com,US,FL,Rejected,Medium,427,254052,35459.98,2020-10-13,Silver,0,0
C48018,Mark,Lopez,mark.lopez477@icloud.com,US,TX,Verified,Medium,367,250315,50384.11,2021-04-20,Gold,0,0
C14997,Thomas,Tanaka,thomas.tanaka200@proton.me,FR,N/A,Pending,High,734,197346,53831.42,2021-10-23,Standard,1,0
C37312,Mary,Thomas,mary.thomas253@fintechmail.io,IN,N/A,Verified,Medium,443,216223,36679.89,2022-09-14,Platinum,1,0
C17536,David,Taylor,david.taylor501@fintechmail.io,FR,N/A,Verified,Medium,633,208062,25697.77,2022-09-29,Gold,0,0
C50367,Lisa,Garcia,lisa.garcia351@yahoo.com,SG,N/A,Rejected,High,754,164005,57452.35,2021-07-21,Platinum,0,0
C90592,Charles,Brown,charles.brown33@fintechmail.io,US,CA,Pending,Medium,530,140362,36506.53,2021-11-17,VIP,1,0
C86406,Liam,Tanaka,liam.tanaka258@gmail.com,US,NJ,Verified,Low,470,130365,73499.33,2024-01-22,Gold,0,0
C62012,Susan,Patel,susan.patel801@gmail.com,IN,N/A,Under Review,High,622,105595,13100.33,2021-04-05,Gold,0,0
C31899,Mary,Wright,mary.wright761@icloud.com,US,FL,Verified,High,805,267133,4313.51,2023-06-27,Gold,0,0
C36797,Michael,Kim,michael.kim530@fintechmail.io,GB,N/A,Pending,Medium,742,278158,10145.28,2022-04-29,VIP,1,0
C19742,Emma,Chen,emma.chen814@outlook.com,IN,N/A,Verified,Critical,674,213619,72720.03,2022-02-15,Platinum,0,0
C90274,Mateo,Sanchez,mateo.sanchez823@icloud.com,US,GA,Verified,Critical,552,190678,1621.13,2021-03-25,Gold,0,0
C29921,Jessica,Sharma,jessica.sharma987@outlook.com,US,NC,Verified,Low,513,200287,4146.32,2020-06-27,VIP,0,0
C40586,Lisa,Clark,lisa.clark295@yahoo.com,AU,N/A,Under Review,Critical,596,184941,41767.25,2020-03-25,Platinum,1,0
C17010,Michelle,Lee,michelle.lee197@yahoo.com,CA,N/A,Verified,Low,410,284307,27748.15,2023-06-10,Platinum,0,0
C80941,Sarah,Johnson,sarah.johnson915@gmail.com,US,AZ,Verified,Critical,449,158275,45774.79,2022-10-01,Standard,0,0
C72620,Linda,Nguyen,linda.nguyen843@yahoo.com,US,NJ,Verified,Medium,768,205939,36650.39,2024-11-14,Platinum,0,0
C58843,Robert,Silva,robert.silva583@gmail.com,GB,N/A,Under Review,Low,694,264297,62412.55,2023-11-10,Platinum,1,0
C31187,Liam,Thomas,liam.thomas36@proton.me,US,AZ,Verified,Low,629,71582,11157.51,2022-06-19,VIP,0,0
C24137,Karen,Patel,karen.patel624@icloud.com,FR,N/A,Verified,Medium,560,226682,44290.88,2019-09-18,Silver,0,0
C23631,Donna,Jackson,donna.jackson624@icloud.com,CA,N/A,Pending,Critical,817,144357,32106.48,2024-07-23,VIP,0,0
C80537,Donald,Jones,donald.jones342@fintechmail.io,AU,N/A,Rejected,Medium,447,298092,41960.81,2020-08-25,Silver,1,0
C73163,Betty,Tanaka,betty.tanaka978@yahoo.com,US,NY,Pending,Low,651,57501,15885.42,2024-02-24,Gold,0,0
C38646,Donald,Ramirez,donald.ramirez740@gmail.com,SG,N/A,Rejected,Medium,477,317935,63803.09,2019-09-29,VIP,0,0
C89870,Priya,Wright,priya.wright24@yahoo.com,FR,N/A,Verified,Critical,757,147839,54289.19,2024-10-01,Silver,0,0
C20788,Nancy,Miller,nancy.miller889@yahoo.com,CA,N/A,Verified,Critical,818,46716,70875.96,2022-12-12,Gold,1,0
C16391,Sofia,Miller,sofia.miller802@fintechmail.io,US,VA,Pending,Medium,384,207667,57357.63,2024-02-01,Standard,0,0
C57523,Sofia,Lee,sofia.lee550@proton.me,US,OH,Verified,Low,369,293695,63931.61,2023-03-18,Silver,0,0
C11560,Elizabeth,Nguyen,elizabeth.nguyen291@fintechmail.io,US,NC,Rejected,Medium,566,55961,61783.87,2024-09-26,Standard,0,1
C43931,Carlos,Anderson,carlos.anderson64@proton.me,CA,N/A,Verified,Medium,720,308270,35583.35,2021-04-06,Gold,0,0
C28832,Michelle,Williams,michelle.williams442@fintechmail.io,CA,N/A,Pending,Low,504,231676,44246.8,2024-11-07,Gold,0,0
C99443,Elizabeth,Patel,elizabeth.patel190@gmail.com,GB,N/A,Verified,Medium,609,176429,2240.84,2021-08-31,Standard,0,0
C45170,Mark,Kim,mark.kim758@fintechmail.io,US,NY,Under Review,High,512,255135,58745.64,2021-02-28,Gold,1,0
C12308,Karen,Sanchez,karen.sanchez55@yahoo.com,IN,N/A,Rejected,Critical,777,280528,24608.53,2021-10-04,Gold,1,0
C75985,Kimberly,Williams,kimberly.williams294@icloud.com,DE,N/A,Verified,Critical,452,286414,30729.5,2019-09-07,VIP,1,0
C84791,Lisa,Rossi,lisa.rossi80@icloud.com,FR,N/A,Rejected,High,532,256002,70695.84,2024-04-21,Gold,0,0
C89897,Priya,Dubois,priya.dubois95@outlook.com,US,MI,Rejected,Low,652,237958,57087.84,2024-07-12,VIP,0,0
C51329,Michelle,Miller,michelle.miller660@yahoo.com,US,NJ,Verified,Critical,651,137434,12077.22,2021-03-07,Standard,0,0
C97572,James,Robinson,james.robinson363@yahoo.com,US,CA,Pending,Low,396,253575,18557.76,2020-11-20,VIP,0,0
C13065,Christopher,Wright,christopher.wright349@outlook.com,AU,N/A,Under Review,Medium,813,79159,56147.66,2021-02-08,VIP,0,0
C52960,Joshua,Hernandez,joshua.hernandez702@outlook.com,IN,N/A,Pending,Medium,802,84760,69058.18,2024-07-29,VIP,1,0
C80945,John,Young,john.young72@fintechmail.io,CA,N/A,Verified,Critical,597,291721,23847.29,2024-06-04,Silver,0,0
C54305,Barbara,Scott,barbara.scott301@fintechmail.io,CA,N/A,Pending,Critical,368,279538,48455.15,2022-09-07,VIP,0,0
C46343,Jennifer,Clark,jennifer.clark112@gmail.com,DE,N/A,Under Review,Low,711,235876,74230.02,2023-01-19,Platinum,0,0
C21794,John,Hill,john.hill290@gmail.com,US,NJ,Rejected,Low,565,302155,47806.53,2024-10-10,Silver,1,0
C81576,Donald,Dubois,donald.dubois682@proton.me,US,CA,Under Review,Medium,561,136332,31499.42,2021-04-25,Silver,1,0
C93443,Wei,Scott,wei.scott361@outlook.com,CA,N/A,Verified,Low,823,310879,25210.9,2020-05-15,Standard,1,0
C83285,Christopher,Brown,christopher.brown132@icloud.com,US,OH,Verified,High,745,203366,50078.23,2023-03-09,Gold,1,0
C97143,Jessica,Flores,jessica.flores379@yahoo.com,US,CA,Verified,Critical,614,275985,40888.51,2024-09-22,Standard,0,0
C28820,John,Kim,john.kim178@gmail.com,CA,N/A,Rejected,Critical,567,34358,28472.64,2024-06-11,VIP,1,1
C88616,Lisa,Moore,lisa.moore919@fintechmail.io,IN,N/A,Pending,Medium,588,229302,3457.02,2020-09-25,Platinum,0,0
C86900,David,Muller,david.muller721@yahoo.com,DE,N/A,Verified,Medium,425,210476,39354.25,2024-03-14,Gold,0,0
C53730,Emma,Sanchez,emma.sanchez82@icloud.com,SG,N/A,Verified,Medium,819,83941,64256.61,2023-06-09,Gold,0,0
C87565,Liam,Moore,liam.moore815@yahoo.com,GB,N/A,Verified,Critical,715,281469,60987.88,2020-09-26,Gold,1,0
C98881,Amara,Gonzalez,amara.gonzalez663@proton.me,FR,N/A,Verified,Low,790,232342,361.22,2023-01-31,Gold,1,0
C13878,Thomas,Martin,thomas.martin948@icloud.com,GB,N/A,Verified,Medium,394,85390,15086.65,2022-12-12,VIP,0,0
C54910,Thomas,Rossi,thomas.rossi19@icloud.com,IN,N/A,Rejected,Medium,507,135909,18730.38,2021-11-08,Standard,1,0
C40768,Carlos,Martin,carlos.martin364@gmail.com,US,FL,Verified,High,406,80213,40672.68,2021-05-26,Standard,0,0
C14171,Yuki,Smith,yuki.smith649@gmail.com,DE,N/A,Pending,Critical,520,157909,26940.37,2023-07-19,VIP,1,0
C13479,Kimberly,Davis,kimberly.davis909@fintechmail.io,US,NY,Verified,Low,512,259117,35758.62,2024-04-13,VIP,0,0
C57129,Daniel,Lee,daniel.lee71@proton.me,IN,N/A,Rejected,Medium,610,43893,73140.71,2023-03-24,Gold,0,0
C45782,Mary,Lee,mary.lee316@icloud.com,SG,N/A,Rejected,Low,471,110394,12865.14,2019-11-11,Gold,0,0
C21310,Barbara,Williams,barbara.williams995@proton.me,CA,N/A,Rejected,Medium,831,94935,26943.94,2020-12-22,VIP,0,0
C63987,James,Sharma,james.sharma789@gmail.com,US,CA,Rejected,Critical,697,55964,69527.26,2023-07-30,VIP,0,0
C94546,Linda,Jones,linda.jones356@proton.me,DE,N/A,Under Review,Low,821,72358,4376.1,2019-12-21,VIP,0,0
C37899,Jennifer,Martinez,jennifer.martinez761@gmail.com,US,VA,Rejected,Low,428,90145,63320.36,2024-09-24,VIP,1,0
C88210,Wei,Wright,wei.wright300@outlook.com,IN,N/A,Rejected,Critical,836,210876,65703.25,2023-04-06,Gold,0,0
C71432,Matthew,Walker,matthew.walker315@icloud.com,US,NC,Under Review,Critical,577,203077,15403.58,2019-10-22,Gold,0,0
C60136,Andrew,Martin,andrew.martin251@icloud.com,FR,N/A,Under Review,Critical,708,140948,54504.41,2023-01-09,VIP,1,0
C42668,Linda,Jackson,linda.jackson950@fintechmail.io,US,CA,Verified,High,511,77636,33203.6,2024-01-02,Gold,0,0
C76004,Matthew,Wright,matthew.wright979@outlook.com,US,CA,Under Review,Low,791,185070,4586.72,2024-04-21,Gold,0,0
C92942,Daniel,Jackson,daniel.jackson158@proton.me,US,AZ,Rejected,Medium,,102025,40452.84,2023-09-13,VIP,0,0
C61259,Amara,Clark,amara.clark496@proton.me,GB,N/A,Verified,Critical,818,253437,13303.51,2024-04-29,Platinum,0,0
C57377,Mateo,Lewis,mateo.lewis116@icloud.com,FR,N/A,Pending,Critical,680,150938,6928.8,2021-03-13,Gold,0,0
C90639,Mateo,Robinson,mateo.robinson182@icloud.com,CA,N/A,Under Review,Medium,433,223416,38459.79,2022-08-28,Gold,0,0
C95943,Donald,Moore,donald.moore468@gmail.com,CA,N/A,Verified,Medium,,285712,38800.15,2020-11-21,Silver,0,0
C93240,Anthony,Robinson,anthony.robinson791@outlook.com,DE,N/A,Verified,Low,411,94492,13476.13,2021-01-01,Platinum,0,0
C69784,Amara,Silva,amara.silva538@icloud.com,AU,N/A,Verified,High,462,42082,47334.88,2021-11-14,VIP,0,0
C57740,Priya,Wright,priya.wright469@icloud.com,US,TX,Verified,Low,382,101621,12124.09,2023-07-29,VIP,0,0
C67204,Elizabeth,Martinez,elizabeth.martinez535@outlook.com,DE,N/A,Rejected,Low,719,302504,31373.64,2023-07-10,Standard,0,0
C10347,Margaret,Nguyen,margaret.nguyen139@icloud.com,AU,N/A,Pending,Low,795,97309,36774.59,2022-02-09,VIP,0,0
C62293,Richard,Allen,richard.allen726@proton.me,GB,N/A,Rejected,Low,820,226956,71690.38,2024-07-27,VIP,1,0
C23599,Karen,Ramirez,karen.ramirez557@outlook.com,CA,N/A,Verified,Medium,782,228389,29232.52,2020-08-07,Platinum,0,0
C15127,Charles,Patel,charles.patel873@yahoo.com,US,PA,Verified,Low,,140859,62767.02,2022-10-29,Silver,0,0
